"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Block Size","","128",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Grid Size","","4,096",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Registers Per Thread","register/thread","59",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Shared Memory Configuration Size","Kbyte","65.54",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Driver Shared Memory Per Block","byte/block","0",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","26.62",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","# SMs","SM","40",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Stack Size","","1,024",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Threads","thread","524,288",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","# TPCs","","20",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Enabled TPC IDs","","all",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Uses Green Context","","0",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Launch Statistics","Waves Per SM","","51.20",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit SM","block","16",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit Registers","block","8",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit Shared Mem","block","2",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Block Limit Warps","block","8",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Theoretical Active Warps per SM","warp","8",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Theoretical Occupancy","%","25",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Achieved Occupancy","%","24.82",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","Achieved Active Warps Per SM","warp","7.94",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","Occupancy","","","","TheoreticalOccupancy","OPT","The 2.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 8. This kernel's theoretical occupancy (25.0%) is limited by the required amount of shared memory.","local","75"
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","27,818,295.50",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","667,248,640",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","9,676,349.97",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","390,961,040",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","12,144,129.72",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","456,847,872",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","9,676,349.97",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","390,961,040",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","9,674,192.93",
"7","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","1,563,844,160",
"8","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","5.00",
"8","12018","python3.13","127.0.0.1","fused_backward_gemm_adamw_kernel(const __half *, const __half *, float *, __half *, float *, float *, int, int, int, float, float, float, float, float, float, float)","1","7","(128, 1, 1)","(64, 64, 1)","0","7.5","GPU Speed Of Light Throughput","SM Frequency","Mhz","585.00",
